county,areacode,village,number,name,address,administration,latitude,longitude,grade,type2,type,exec,diaper
65000,65000080,南靖里,F080000279,中油鶯歌加油站-男廁,新北市鶯歌區南靖里文化路152號,台灣中油股份有限公司,24.95042700,121.35223700,特優級,商業營業場所,男廁所,台灣中油股份有限公司鶯歌加油站,0
65000,65000090,永館里,F090000081,麥當勞三峽文化店2F-混合廁所,新北市三峽區永館里文化路72號,和德昌股份有限公司,24.93623000,121.37215500,特優級,商業營業場所,混合廁所,和德昌股份有限公司三峽文化店,0
65000,65000090,中埔里,F090000135,鳶山簡易運動場-男廁,新北市三峽區中埔里鳶峰路,新北市政府體育局,24.93238100,121.35728200,特優級,文化育樂活動場所,男廁所,新北市三峽區公所,0
65000,65000100,忠山里,F100000036,淡水行忠堂-女廁,新北市淡水區忠山里樁子林18號,行忠堂管理委員會,25.20189301,121.48094773,優等級,宗教禮儀場所,女廁所,行忠堂管理委員會,0
65000,65000100,新義里,F100000097,麥當勞淡水中山店2F-女廁,新北市淡水區新義里中山北路1段105號,和德昌股份有限公司,25.17654500,121.44244300,特優級,商業營業場所,女廁所,和德昌股份有限公司,0
65000,65000100,水源里,F100000147,淡水無極天元宮(天壇)-男廁,新北市淡水區水源里北新路3段36號,淡水天元宮管理委員會,25.18637929,121.48499250,特優級,宗教禮儀場所,男廁所,天元宮董監事會,0
65000,65000100,竹圍里,F100000165,中油竹圍加油站-男廁,新北市淡水區竹圍里民權路86號,竹圍加油站有限公司,25.13353100,121.45889600,優等級,商業營業場所,男廁所,台灣中油股份有限公司竹圍加油站,0
65000,65000080,南靖里,F080000297,麥當勞鶯歌文化店-女廁,新北市鶯歌區南靖里文化路363號,和德昌股份有限公司,24.95109200,121.35228900,特優級,商業營業場所,女廁所,麥當勞鶯歌文化店,0
65000,65000090,永館里,F090000126,歷史文物館-男廁,新北市三峽區永館里中山路18號,新北市三峽區公所,24.93452600,121.36935200,特優級,文化育樂活動場所,男廁所,新北市三峽區公所,0
65000,65000090,大埔里,F090000260,中油大埔加油站-男廁,新北市三峽區大埔里中正路2段165號,台灣中油股份有限公司,24.91496880,121.36638000,特優級,商業營業場所,男廁所,台灣中油股份有限公司,0
65000,65000090,溪東里,F090000329,中油清溪加油站-男廁,新北市三峽區溪東里溪東89號,中油清溪加油站,24.93478500,121.40137300,特優級,商業營業場所,男廁所,台灣中油股份有限公司清溪加油站,0
65000,65000090,中正里,F090000476,台亞三峽加油站-男廁,新北市三峽區中正里中正路1段307號,台亞石油股份有限公司,24.92491700,121.37154500,特優級,商業營業場所,男廁所,台亞石油股份有限公司三峽加油站,0
65000,65000100,新義里,F100000096,麥當勞淡水中山店2F-男廁,新北市淡水區新義里中山北路1段105號,和德昌股份有限公司,25.17652565,121.44248217,特優級,商業營業場所,男廁所,和德昌股份有限公司,0
65000,65000100,水源里,F100000148,淡水無極天元宮(天壇)-女廁,新北市淡水區水源里北新路3段36號,淡水天元宮管理委員會,25.18657347,121.48494960,特優級,宗教禮儀場所,女廁所,天元宮董監事會,0
65000,65000100,學府里,F100000267,中油東來加油站-女廁,新北市淡水區學府里淡金路1段69號,東來加油股份有限公司,25.17487300,121.45765400,優等級,商業營業場所,女廁所,台灣中油股份有限公司東來加油站,0
10002,10002050,三民村,G050000070,信宜加油站-女廁,宜蘭縣礁溪鄉三民村礁溪路3段38號,信宜加油站,24.80205449,121.76542550,特優級,商業營業場所,女廁所,信宜加油站,0
65000,65000090,礁溪里,F090000143,中油三峽加油站-男廁,新北市三峽區礁溪里介壽路一段193號,台灣中油股份有限公司,24.93087900,121.37785400,特優級,商業營業場所,男廁所,台灣中油股份有限公司三峽站,0
65000,65000090,鳶山里,F090000156,中山公園(山坡上)-性別友善廁所,新北市三峽區鳶山里中山路與文化路口,新北市三峽區公所,24.93507626,121.36618070,特優級,公園,性別友善廁所,新北市三峽區公所經建課,1
65000,65000100,賢孝里,F100000015,新埔加油站-男廁,新北市淡水區賢孝里淡金路496號,"台灣中油股份有限公司 新埔站",25.22529700,121.45235200,優等級,商業營業場所,男廁所,"台灣中油股份有限公司 新埔站",0
65000,65000100,興仁里,F100000018,北基淡金路加油站-男廁,新北市淡水區興仁里淡金路3段446號,"台灣中油股份有限公司 北基淡金路站(加盟站)",25.21488800,121.45088600,優等級,商業營業場所,男廁所,"台灣中油股份有限公司 北基淡金路站(加盟站)",0
65000,65000100,民生里,F100000203,淡水區竹圍活動中心5F-女廁,新北市淡水區民生里民生路27號,新北市淡水區公所,25.13787000,121.46156600,特優級,社福機構、集會場所,女廁所,淡水區公所民政課,0
65000,65000100,鄧公里,F100000276,淡水鄞山寺-男廁,新北市淡水區鄧公里鄧公路15號,淡水鄞山寺管委會,25.16887300,121.44824400,優等級,宗教禮儀場所,男廁所,淡水鄞山寺管委會,0
65000,65000100,文化里,F100000428,淡水紅毛城-男廁,新北市淡水區文化里中正路28巷1號,新北市政府文化局,25.17478640,121.43321514,特優級,觀光地區及風景區,男廁所,新北市立淡水古蹟博物館,1
65000,65000080,南靖里,F080000278,中油鶯歌加油站-女廁,新北市鶯歌區南靖里文化路152號,台灣中油股份有限公司,24.95042700,121.35223700,特優級,商業營業場所,女廁所,台灣中油股份有限公司鶯歌加油站,0
65000,65000090,永館里,F090000071,三峽區公有零售市場1F-男廁,新北市三峽區永館里民生街186號,新北市政府市場處,24.93493200,121.37067300,特優級,商業營業場所,男廁所,新北市政府市場處,0
65000,65000090,插角里,F090000299,大板根森林遊樂區-男廁,新北市三峽區插角里插角80號,大板根森林遊樂區,24.87088700,121.40731200,特優級,觀光地區及風景區,男廁所,大板根森林遊樂區,0
65000,65000100,忠山里,F100000035,淡水行忠堂-男廁,新北市淡水區忠山里樁子林18號,行忠堂管理委員會,25.20191242,121.48095846,優等級,宗教禮儀場所,男廁所,行忠堂管理委員會,0
65000,65000100,竹圍里,F100000166,中油竹圍加油站-女廁,新北市淡水區竹圍里民權路86號,竹圍加油站有限公司,25.13353100,121.45889600,優等級,商業營業場所,女廁所,台灣中油股份有限公司竹圍加油站,0
65000,65000100,竿蓁里,F100000253,中油金滿益加油站-男廁,新北市淡水區竿蓁里淡金路101號,永泰企業有限公司,25.16712600,121.45984800,特優級,商業營業場所,男廁所,台灣中油股份有限公司金滿益加油站,0
65000,65000100,幸福里,F100000265,中油淡水加油站-女廁,新北市淡水區幸福里中正東路1號,台灣中油股份有限公司,25.16867881,121.44550502,特優級,商業營業場所,女廁所,台灣中油股份有限公司,0
65000,65000100,民安里,F100000386,淡水福佑宮-女廁,新北市淡水區民安里中正路200號,淡水福佑宮,25.17006000,121.43990000,優等級,宗教禮儀場所,女廁所,淡水福佑宮,0
10002,10002050,三民村,G050000072,豐富加油站-女廁,宜蘭縣礁溪鄉三民村礁溪路三段266號,豐富加油站,24.81146061,121.76749617,特優級,商業營業場所,女廁所,豐富加油站,0
65000,65000090,大埔里,F090000259,中油民盛加油站-男廁,新北市三峽區大埔里中正路2段362號,民盛加油站有限公司,24.90986700,121.36563500,特優級,商業營業場所,男廁所,民盛加油站有限公司,0
65000,65000090,嘉添里,F090000278,三峽白雞行修宮停車場-男廁,新北市三峽區嘉添里白雞155號,新北市政府交通局,24.90511193,121.40021320,特優級,交通,男廁所,日月亭股份有限公司,0
65000,65000090,介壽里,F090000423,三峽圖書館1F-男廁,新北市三峽區介壽里永安街9巷5號,新北市政府文化局,24.92975800,121.37639500,特優級,文化育樂活動場所,男廁所,新北市立圖書館三峽分館,0
65000,65000100,竿蓁里,F100000252,中油永秦加油站-女廁,新北市淡水區竿蓁里中正東路36號,永泰企業有限公司,25.16557900,121.44880200,特優級,商業營業場所,女廁所,台灣中油股份有限公司永秦加油站,0
65000,65000100,竿蓁里,F100000254,中油金滿益加油站-女廁,新北市淡水區竿蓁里淡金路101號,永泰企業有限公司,25.16712600,121.45984800,特優級,商業營業場所,女廁所,台灣中油股份有限公司金滿益加油站,0
65000,65000100,學府里,F100000266,中油東來加油站-男廁,新北市淡水區學府里淡金路1段69號,東來加油股份有限公司,25.17487300,121.45765400,優等級,商業營業場所,男廁所,台灣中油股份有限公司東來加油站,0
65000,65000100,幸福里,F100000268,麥當勞淡水中正店2F-混合廁所,新北市淡水區幸福里中正東路37號,和德昌股份有限公司,25.16833410,121.44626945,特優級,商業營業場所,混合廁所,和德昌股份有限公司,0
65000,65000090,鳶山里,F090000154,中油三鶯加油站-男廁,新北市三峽區鳶山里復興路316號,聚輪有限公司三峽加油站,24.93892522,121.36609805,特優級,商業營業場所,男廁所,台灣中油股份有限公司三峽加油站,0
65000,65000090,龍埔里,F090000189,龍埔(防災)公園-男廁,新北市三峽區龍埔里國光街60號,新北市三峽區公所,24.93801100,121.37443100,特優級,公園,男廁所,新北市三峽區公所經建課,0
65000,65000100,賢孝里,F100000016,新埔加油站-女廁,新北市淡水區賢孝里淡金路496號,"台灣中油股份有限公司 新埔站",25.22548017,121.45199597,優等級,商業營業場所,女廁所,"台灣中油股份有限公司 新埔站",0
65000,65000100,興仁里,F100000019,北基淡金路加油站-女廁,新北市淡水區興仁里淡金路3段446號,北基國際股份有限公司,25.21488800,121.45088600,優等級,商業營業場所,女廁所,北基國際股份有限公司,0
65000,65000100,民生里,F100000202,淡水區竹圍活動中心5F-男廁,新北市淡水區民生里民生路27號,新北市淡水區公所,25.13787000,121.46156600,特優級,社福機構、集會場所,男廁所,淡水區公所民政課,0
65000,65000100,竿蓁里,F100000251,中油永秦加油站-男廁,新北市淡水區竿蓁里中正東路36號,永泰企業有限公司,25.16491118,121.45027936,特優級,商業營業場所,男廁所,台灣中油股份有限公司永秦加油站,0
65000,65000100,新生里,F100000396,新北市立圖書館淡水分館5F-女廁,新北市淡水區新生里文化路65號,新北市政府文化局,25.17278618,121.43797338,特優級,文化育樂活動場所,女廁所,新北市立圖書館淡水分館,0
65000,65000100,文化里,F100000429,淡水紅毛城-女廁,新北市淡水區文化里中正路28巷1號,新北市政府文化局,25.17463104,121.43337607,特優級,觀光地區及風景區,女廁所,新北市立淡水古蹟博物館,0
65000,65000080,南靖里,F080000298,麥當勞鶯歌文化店-混合廁所,新北市鶯歌區南靖里文化路363號,和德昌股份有限公司,24.95109200,121.35228900,特優級,商業營業場所,混合廁所,麥當勞鶯歌文化店,0
65000,65000090,溪北里,F090000315,中油長壽山加油站-男廁,新北市三峽區溪北里介壽路3段131號,長壽山加油站股份有限公司,24.94269400,121.39951700,特優級,商業營業場所,男廁所,台灣中油股份有限公司長壽山加油站,0
65000,65000090,溪南里,F090000323,柑園三峽加油站-男廁,新北市三峽區溪南里介壽路1段385號,柑園三峽加油站,24.93409000,121.38778400,特優級,商業營業場所,男廁所,柑園三峽加油站,0
65000,65000100,新義里,F100000098,肯德基淡水中山店2F-男廁,新北市淡水區新義里中山北路1段151號,富利餐飲股份有限公司,25.17747700,121.44311700,特優級,商業營業場所,男廁所,富利餐飲股份有限公司,0
65000,65000100,水源里,F100000146,淡水無極天元宮停車場-女廁,新北市淡水區水源里北新路3段36號,淡水天元宮管理委員會,25.18650551,121.48491740,特優級,交通,女廁所,天元宮董監事會,0
65000,65000100,竿蓁里,F100000259,百齡公園-男廁,新北市淡水區竿蓁里中正東路一段3巷1號,新北市政府淡水區公所,25.16498100,121.44993300,特優級,公園,男廁所,經建課,0
65000,65000100,民安里,F100000378,屎礐渡頭-混合廁所,新北市淡水區民安里中正路73號(旁邊的巷子內),新北市淡水區公所,25.17002800,121.43975600,特優級,商業營業場所,混合廁所,新北市淡水區公所經建課,1
65000,65000100,沙崙里,F100000501,漁人碼頭北邊停車場2-女廁,新北市淡水區沙崙里觀海路199號,新北市政府漁業及漁港事業管理處,25.18139500,121.41677700,特優級,交通,女廁所,新北市政府漁業及漁港事業管理處,1
10002,10002050,大義村,G050000058,礁溪協天廟-女廁,宜蘭縣礁溪鄉大義村中山路一段51號,協天廟管理委員會,24.81859918,121.76892042,特優級,宗教禮儀場所,女廁所,協天廟管理委員會,0
65000,65000090,秀川里,F090000007,三峽祖師廟-男廁,新北市三峽區秀川里長福街1號,三峽祖師廟,24.93380000,121.37036700,特優級,宗教禮儀場所,男廁所,三峽祖師廟,0
65000,65000090,有木里,F090000305,滿月圓森林遊樂區-男廁,新北市三峽區有木里有木174-1號,農業部林業及自然保育署,24.82214572,121.44907240,特優級,觀光地區及風景區,男廁所,農業部林業及自然保育署,0
65000,65000090,溪北里,F090000314,全國橫溪加油站-男廁,新北市三峽區溪北里介壽路3段114號,全國加油站股份有限公司(橫溪站),24.94144800,121.39776000,特優級,商業營業場所,男廁所,全國加油站股份有限公司橫溪加油站,0
65000,65000100,新義里,F100000099,肯德基淡水中山店2F-女廁,新北市淡水區新義里中山北路1段151號,富利餐飲股份有限公司,25.17747700,121.44311700,特優級,商業營業場所,女廁所,富利餐飲股份有限公司,0
65000,65000100,水源里,F100000145,淡水無極天元宮停車場-男廁,新北市淡水區水源里北新路3段36號,淡水天元宮管理委員會,25.18642784,121.48486376,特優級,交通,男廁所,天元宮董監事會,0
65000,65000100,竿蓁里,F100000260,百齡公園-女廁,新北市淡水區竿蓁里中正東路一段3巷1號,新北市政府淡水區公所,25.16498100,121.44993300,特優級,公園,女廁所,經建課,0
65000,65000100,幸福里,F100000264,中油淡水加油站-男廁,新北市淡水區幸福里中正東路1號,台灣中油股份有限公司,25.16890200,121.44541500,特優級,商業營業場所,男廁所,台灣中油股份有限公司,0
65000,65000100,沙崙里,F100000498,漁人碼頭北邊停車場3-男廁,新北市淡水區沙崙里觀海路199號,新北市政府漁業及漁港事業管理處,25.18139500,121.41677700,特優級,交通,男廁所,新北市政府漁業及漁港事業管理處,0
65000,65000100,沙崙里,F100000500,漁人碼頭北邊停車場1-女廁,新北市淡水區沙崙里觀海路199號,新北市政府漁業及漁港事業管理處,25.18139500,121.41677700,特優級,交通,女廁所,新北市政府漁業及漁港事業管理處,1
65000,65000100,沙崙里,F100000505,漁人碼頭南邊停車場木棧道2-男廁,新北市淡水區沙崙里觀海路199號,新北市政府漁業及漁港事業管理處,25.18139500,121.41677700,特優級,交通,男廁所,新北市政府漁業及漁港事業管理處,0
65000,65000100,沙崙里,F100000507,漁人碼頭南邊木棧道2-女廁,"新北市淡水區沙崙里觀海路199號 (情人橋對面)",新北市政府漁業及漁港事業管理處,25.18139500,121.41677700,特優級,觀光地區及風景區,女廁所,新北市政府漁業及漁港事業管理處,1
65000,65000110,復興里,F110000130,復興活動中心-男廁,新北市汐止區復興里復興路1-1號,新北市汐止區公所,25.06204000,121.66039300,特優級,社福機構、集會場所,男廁所,新北市汐止區公所民政課,0
65000,65000110,復興里,F110000133,智興立體停車場1F-男廁,新北市汐止區復興里忠孝東路1號,新北市政府交通局,25.06413100,121.65703200,特優級,交通,男廁所,正好停股份有限公司,1
65000,65000110,茄苳里,F110000135,中油淳寶加油站-男廁,新北市汐止區茄苳里新台五路二段236號,淳寶加油站有限公司,25.06677000,121.67022900,特優級,商業營業場所,男廁所,台灣中油股份有限公司淳寶加油站,0
65000,65000110,長安里,F110000146,五堵火車站2F-女廁,新北市汐止區長安里長安路17號,交通部鐵路管理局,25.07785700,121.66763000,特優級,交通,女廁所,國營臺灣鐵路股份有限公司臺北運務段五堵站,0
65000,65000100,沙崙里,F100000496,漁人碼頭北邊停車場1-男廁,新北市淡水區沙崙里觀海路199號,新北市政府漁業及漁港事業管理處,25.18139500,121.41677700,特優級,交通,男廁所,新北市政府漁業及漁港事業管理處,1
65000,65000020,六合里,F020001015,六合閱覽室2F-男廁,新北市三重區六合里自強路二段50巷22號,新北市三重區公所,25.06916200,121.48826100,特優級,文化育樂活動場所,男廁所,新北市三重區公所民政課,0
65000,65000110,禮門里,F110000022,禮門市民活動中心-女廁,新北市汐止區禮門里中正路287號,新北市汐止區公所,25.06814600,121.65667500,特優級,社福機構、集會場所,女廁所,新北市汐止區公所民政課,0
65000,65000110,智慧里,F110000024,台亞汐止大同加油站-女廁,新北市汐止區智慧里大同路二段37號,台亞石油股份有限公司,25.06313000,121.64785300,特優級,商業營業場所,女廁所,台亞石油股份有限公司汐止大同加油站,0
65000,65000110,復興里,F110000126,台亞新台五一加油站-男廁,新北市汐止區復興里新台五路一段115號,台亞石油股份有限公司,25.06168600,121.65130900,特優級,商業營業場所,男廁所,台亞石油股份有限公司汐止新台五一加油站,0
65000,65000110,復興里,F110000128,摩斯漢堡汐止台五店2F-男廁,新北市汐止區復興里新台五路一段115號,安心食品服務股份有限公司,25.06298000,121.65511900,特優級,商業營業場所,男廁所,安心食品服務股份有限公司汐止新台五店,0
65000,65000110,長安里,F110000168,汐止長安圖書館3F-混合廁所,新北市汐止區長安里長興街一段50號,新北市政府,25.07833000,121.66954900,特優級,文化育樂活動場所,混合廁所,新北市立圖書館汐止長安分館,0
65000,65000110,江北里,F110000200,中油伯爵加油站-無障礙廁所,新北市汐止區江北里汐萬路一段39號,勁安實業股份有限公司,25.06898400,121.65468600,特優級,商業營業場所,無障礙廁所,台灣中油股份有限公司伯爵加油站,0
65000,65000110,禮門里,F110000021,禮門市民活動中心-男廁,新北市汐止區禮門里中正路287號,新北市汐止區公所,25.06814600,121.65667500,特優級,社福機構、集會場所,男廁所,新北市汐止區公所民政課,0
65000,65000110,智慧里,F110000023,台亞汐止大同加油站-男廁,新北市汐止區智慧里大同路二段37號,台亞石油股份有限公司,25.06313000,121.64785300,特優級,商業營業場所,男廁所,台亞石油股份有限公司汐止大同加油站,0
65000,65000110,復興里,F110000127,台亞新台五一加油站-女廁,新北市汐止區復興里新台五路一段115號,台亞石油股份有限公司,25.06168600,121.65130900,特優級,商業營業場所,女廁所,台亞石油股份有限公司汐止新台五一加油站,0
65000,65000110,復興里,F110000129,摩斯漢堡汐止台五店2F-女廁,新北市汐止區復興里新台五路一段115號,安心食品服務股份有限公司,25.06298000,121.65511900,特優級,商業營業場所,女廁所,安心食品服務股份有限公司汐止新台五店,0
65000,65000110,長安里,F110000169,長安市民活動中心1F-混合廁所,新北市汐止區長安里長興街一段50號,新北市汐止區公所,25.07833000,121.66954900,特優級,社福機構、集會場所,混合廁所,新北市汐止區公所民政課,0
65000,65000110,保安里,F110000171,中油保長坑加油站-男廁,新北市汐止區保安里大同路三段186-1號,臺灣中油股份有限公司,25.07432100,121.67437700,特優級,商業營業場所,男廁所,台灣中油股份有限公司保長坑加油站,0
65000,65000110,江北里,F110000201,中油伯爵加油站-女廁,新北市汐止區江北里汐萬路一段39號,勁安實業股份有限公司,25.06898400,121.65468600,特優級,商業營業場所,女廁所,台灣中油股份有限公司伯爵加油站,0
65000,65000110,江北里,F110000204,汐止江北圖書館2F-女廁,新北市汐止區江北里汐萬路一段81號,新北市政府文化局,25.06919500,121.65491500,特優級,文化育樂活動場所,女廁所,新北市立圖書館汐止江北分館,0
65000,65000100,沙崙里,F100000504,漁人碼頭南邊木棧道1-男廁,新北市淡水區沙崙里觀海路199號,新北市政府漁業及漁港事業管理處,25.18139500,121.41677700,特優級,交通,男廁所,新北市政府漁業及漁港事業管理處,0
65000,65000110,城中里,F110000576,國泰綜合醫院汐止分院1F-男廁,新北市汐止區城中里建成路59巷2號,國泰醫療財團法人國泰綜合醫院,25.07293700,121.66135300,特優級,社福機構、集會場所,男廁所,國泰醫療財團法人國泰綜合醫院汐止分院,0
65000,65000110,城中里,F110000577,國泰綜合醫院汐止分院1F-女廁,新北市汐止區城中里建成路59巷2號,國泰醫療財團法人國泰綜合醫院,25.07293700,121.66135300,特優級,社福機構、集會場所,女廁所,國泰醫療財團法人國泰綜合醫院汐止分院,0
65000,65000110,茄苳里,F110000138,汐止茄苳圖書館2F-男廁,新北市汐止區茄苳里茄苳路225巷35號,新北市政府文化局,25.06921000,121.67217800,特優級,文化育樂活動場所,男廁所,新北市立圖書館汐止茄苳分館,0
65000,65000110,茄苳里,F110000139,汐止茄苳圖書館2F-女廁,新北市汐止區茄苳里茄苳路225巷35號,新北市政府文化局,25.06921000,121.67217800,特優級,文化育樂活動場所,女廁所,新北市立圖書館汐止茄苳分館,0
65000,65000110,保長里,F110000193,中油平安加油站-混合廁所,新北市汐止區保長里大同路三段575號,東光實業股份有限公司,25.07289300,121.68305300,特優級,商業營業場所,混合廁所,台灣中油股份有限公司平安加油站,0
65000,65000110,樟樹里,F110000237,中油汐止加油站-男廁,新北市汐止區樟樹里大同路一段353號,臺灣中油股份有限公司,25.06004000,121.63954100,特優級,商業營業場所,男廁所,台灣中油股份有限公司汐止加油站,0
65000,65000110,樟樹里,F110000238,中油汐止加油站-女廁,新北市汐止區樟樹里大同路一段353號,臺灣中油股份有限公司,25.06004000,121.63954100,特優級,商業營業場所,女廁所,台灣中油股份有限公司汐止加油站,0
65000,65000100,沙崙里,F100000502,漁人碼頭北邊停車場3-女廁,新北市淡水區沙崙里觀海路199號,新北市政府漁業及漁港事業管理處,25.18139500,121.41677700,特優級,交通,女廁所,新北市政府漁業及漁港事業管理處,1
65000,65000100,沙崙里,F100000503,漁人碼頭北邊停車場4-女廁,新北市淡水區沙崙里觀海路199號,新北市政府漁業及漁港事業管理處,25.18139500,121.41677700,特優級,交通,女廁所,新北市政府漁業及漁港事業管理處,1
65000,65000110,秀峰里,F110000110,汐止綜合運動場南側-男廁,新北市汐止區秀峰里忠孝東路9號,新北市政府體育局,25.06523000,121.65852000,特優級,文化育樂活動場所,男廁所,新北市汐止區公所經建課,0
65000,65000110,秀峰里,F110000111,汐止綜合運動場南側-女廁,新北市汐止區秀峰里忠孝東路9號,新北市政府體育局,25.06523000,121.65852000,特優級,文化育樂活動場所,女廁所,新北市汐止區公所經建課,0
65000,65000110,茄苳里,F110000136,中油淳寶加油站-女廁,新北市汐止區茄苳里新台五路二段236號,淳寶加油站有限公司,25.06677000,121.67022900,特優級,商業營業場所,女廁所,台灣中油股份有限公司淳寶加油站,0
65000,65000110,茄苳里,F110000142,茄苳市民活動中心1F-混合廁所,新北市汐止區茄苳里茄苳路225巷35號,新北市汐止區公所,25.06921000,121.67217800,特優級,社福機構、集會場所,混合廁所,新北市汐止區公所民政課,0
65000,65000110,保安里,F110000191,保安市民活動中心-男廁,新北市汐止區保安里大同路三段340巷6號-1,新北市汐止區公所,25.07144500,121.67665200,特優級,社福機構、集會場所,男廁所,新北市汐止區公所民政課,0
65000,65000110,保安里,F110000192,保安市民活動中心-女廁,新北市汐止區保安里大同路三段340巷6號-1,新北市汐止區公所,25.07144500,121.67665200,特優級,社福機構、集會場所,女廁所,新北市汐止區公所民政課,0
65000,65000100,新生里,F100000395,新北市立圖書館淡水分館5F-男廁,新北市淡水區新生里文化路65號,新北市政府文化局,25.17283351,121.43787012,特優級,文化育樂活動場所,男廁所,新北市立圖書館淡水分館,0
65000,65000100,沙崙里,F100000499,漁人碼頭北邊停車場4-男廁,新北市淡水區沙崙里觀海路199號,新北市政府漁業及漁港事業管理處,25.18139500,121.41677700,特優級,交通,男廁所,新北市政府漁業及漁港事業管理處,0
65000,65000100,沙崙里,F100000506,漁人碼頭南邊木棧道1-女廁,新北市淡水區沙崙里觀海路199號(情人橋對面),新北市政府漁業及漁港事業管理處,25.18139500,121.41677700,特優級,觀光地區及風景區,女廁所,新北市政府漁業及漁港事業管理處,0
65000,65000120,頌德里,F120000177,九份遊客中心-無障礙廁所,新北市瑞芳區頌德里汽車路89號,新北市政府觀光旅遊局,25.10975000,121.84347000,特優級,觀光地區及風景區,無障礙廁所,新北市政府觀光旅遊局九份遊客中心,1
65000,65000110,復興里,F110000131,復興市民活動中心-女廁,新北市汐止區復興里復興路1-1號,新北市汐止區公所,25.06492100,121.65581300,特優級,社福機構、集會場所,女廁所,新北市汐止區公所民政課,0
65000,65000110,長安里,F110000167,汐止長安圖書館4F-混合廁所,新北市汐止區長安里長興街一段50號,新北市政府,25.07833000,121.66954900,特優級,文化育樂活動場所,混合廁所,新北市立圖書館汐止長安分館,0
65000,65000110,保長里,F110000195,保長市民活動中心-男廁,新北市汐止區保長里保長路51巷11號,新北市汐止區公所,25.07908600,121.67385100,特優級,社福機構、集會場所,男廁所,新北市汐止區公所,0
65000,65000110,拱北里,F110000221,拱北殿停車場-女廁,新北市汐止區拱北里汐萬路三段88號,財團法人新北市拱北殿,25.09437400,121.64189000,特優級,交通,女廁所,財團法人新北市拱北殿,0
65000,65000100,沙崙里,F100000497,漁人碼頭北邊停車場2-男廁,新北市淡水區沙崙里觀海路199號,新北市政府漁業及漁港事業管理處,25.18139500,121.41677700,特優級,交通,男廁所,新北市政府漁業及漁港事業管理處,0
65000,65000100,竹圍里,F100000176,竹圍里土地公廟-女廁,新北市淡水區竹圍里民族路17巷2號,竹圍里福德宮管委會,25.13695300,121.46353100,優等級,宗教禮儀場所,女廁所,竹圍里福德宮管委會,0
65000,65000110,信望里,F110000068,汐止火車站2F北側-女廁,新北市汐止區信望里信義路1號,交通部鐵路管理局,25.06831600,121.66173460,特優級,交通,女廁所,國營臺灣鐵路股份有限公司臺北運務段汐止站,0
65000,65000110,復興里,F110000134,智興立體停車場1F-女廁,新北市汐止區復興里忠孝東路1號,新北市政府交通局,25.06413100,121.65703200,特優級,交通,女廁所,正好停股份有限公司,1
65000,65000110,長安里,F110000145,五堵火車站2F-男廁,新北市汐止區長安里長安路17號,交通部鐵路管理局,25.07785700,121.66763000,特優級,交通,男廁所,國營臺灣鐵路股份有限公司臺北運務段五堵站,0
65000,65000110,保安里,F110000172,中油保長坑加油站-女廁,新北市汐止區保安里大同路三段186-1號,臺灣中油股份有限公司,25.07432100,121.67437700,特優級,商業營業場所,女廁所,台灣中油股份有限公司保長坑加油站,0
65000,65000110,鄉長里,F110000198,鄉長活動中心-混合廁所,新北市汐止區鄉長里鄉友街10號,新北市汐止區公所,25.08075900,121.66833700,特優級,社福機構、集會場所,混合廁所,汐止區公所,0
65000,65000110,橫科里,F110000323,中油四海加油站-男廁,新北市汐止區橫科里大同路一段1號,四海加油站有限公司,25.05534600,121.62105600,特優級,商業營業場所,男廁所,台灣中油股份有限公司四海加油站,0
65000,65000110,江北里,F110000203,汐止江北圖書館2F-男廁,新北市汐止區江北里汐萬路一段81號,新北市政府文化局,25.06919500,121.65491500,特優級,文化育樂活動場所,男廁所,新北市立圖書館汐止江北分館,0
65000,65000110,樟樹里,F110000261,樟樹活動中心-混合廁,新北市汐止區樟樹里大同路一段339-2號,新北市汐止區公所民政課,25.05980000,121.63868000,特優級,社福機構、集會場所,混合廁所,新北市汐止區公所民政課,0
65000,65000110,北山里,F110000311,全國東湖加油站-女廁,新北市汐止區北山里康寧街5號,全國加油站股份有限公司,25.06749600,121.61797500,特優級,商業營業場所,女廁所,全國加油站股份有限公司東湖加油站,0
65000,65000110,厚德里,F110000383,厚德山光市民活動中心2F-女廁,新北市汐止區厚德里樟樹一路137巷30號,新北市汐止區公所,25.06595900,121.64130000,特優級,社福機構、集會場所,女廁所,新北市汐止區公所,0
65000,65000110,文化里,F110000426,文化市民活動中心1F-男廁,新北市汐止區文化里南興路83巷17號,新北市汐止區公所,25.05903000,121.65373500,特優級,社福機構、集會場所,男廁所,新北市汐止區公所民政課,0
65000,65000110,金龍里,F110000432,金龍市民活動中心-混合廁所,新北市汐止區金龍里湖前街31巷2弄2號,新北市汐止區公所,25.06937500,121.63185400,特優級,社福機構、集會場所,混合廁所,新北市汐止區公所民政課,0
65000,65000110,興福里,F110000440,興福市民活動中心-混合廁所,新北市汐止區興福里福德一路141巷52號,新北市汐止區公所,25.06663000,121.63733600,特優級,社福機構、集會場所,混合廁所,新北市汐止區公所民政課,0
65000,65000110,秀山里,F110000534,秀峰市民活動中心2F-女廁,新北市汐止區秀山里勤進路1號,新北市汐止區公所,25.06216900,121.66032300,特優級,社福機構、集會場所,女廁所,新北市汐止區公所民政課,0
